Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Order Value,Customer ID,Country,Delivery Date,Date of return,Days between delivery and return,Payment method,Customer liftime return rate,Catergory Mix,Device signals,Discount in percentage,Account age (in days),Free text return reason,Order Date,Account Created Date,Consecutive prior returns,Abuse probability,is_abuse
C524235,21393,BLUE POLKADOT PUDDING BOWL,-2496,9/28/10 11:02,0.13,324.48,14277,France,29-09-10,3/10/10,4,Credit Card,0.3613,Kitchenware,Tablet,0,1474,Bought the wrong item,28-09-10,14-09-06,5,0.6865,0
C524235,37340,MULTICOLOUR SPRING FLOWER MUG,-4992,9/28/10 11:02,0.1,499.2,14277,France,4/10/10,22-10-10,18,Credit Card,0.3667,Kitchenware,Tablet,0,1474,Changed my mind,28-09-10,14-09-06,6,0.7552,1
C524235,37423,WHITE WITH BLACK CATS PLATE,-2952,9/28/10 11:02,0.1,295.2,14277,France,30-09-10,22-10-10,22,Credit Card,0.3719,Kitchenware,Laptop,0,1474,Bought the wrong item,28-09-10,14-09-06,7,0.7528,1
C524235,37424,WHITE WITH BLACK CATS MUG,-2112,9/28/10 11:02,0.13,274.56,14277,France,1/10/10,18-10-10,17,Debit Card,0.377,Kitchenware,Desktop,20,1474,Ordered by mistake,28-09-10,14-09-06,8,0.893,1
C524235,37444A,YELLOW BREAKFAST CUP AND SAUCER,-1308,9/28/10 11:02,0.13,170.04,14277,France,3/10/10,21-10-10,18,Credit Card,0.3821,Kitchenware,Desktop,15,1474,Ordered by mistake,28-09-10,14-09-06,9,0.7545,1
C524235,37444B,BLUE BREAKFAST CUP AND SAUCER ,-984,9/28/10 11:02,0.13,127.92,14277,France,5/10/10,27-10-10,22,Debit Card,0.3871,Kitchenware,Tablet,5,1474,Colour was different from expected,28-09-10,14-09-06,10,0.8353,1
C524235,37444C,PINK BREAKFAST CUP AND SAUCER ,-768,9/28/10 11:02,0.13,99.84,14277,France,4/10/10,26-10-10,22,Credit Card,0.392,Kitchenware,Desktop,20,1474,Item did not suit me,28-09-10,14-09-06,11,0.7183,1
C524235,37471,MULTICOLOUR POLKADOT PLATE,-684,9/28/10 11:02,0.1,68.4,14277,France,2/10/10,25-10-10,23,Debit Card,0.3968,Kitchenware,Desktop,20,1474,Colour was different from expected,28-09-10,14-09-06,12,0.7857,1
C524235,84493,BLUE/PINK NEST STRIPE BOX,-567,9/28/10 11:02,0.08,45.36,14277,France,5/10/10,6/10/10,1,Credit Card,0.4016,Storage & Organisation,Laptop,0,1474,Bought the wrong item,28-09-10,14-09-06,13,0.7239,0
C524235,84842,HELLO SAILOR BATHROOM SET,-720,9/28/10 11:02,0.33,237.6,14277,France,30-09-10,7/10/10,7,Debit Card,0.4062,Gifts & Household,Mobile,20,1474,No longer needed,28-09-10,14-09-06,14,0.8563,0
C524235,84847,FLORAL BATHROOM SET,-1116,9/28/10 11:02,0.33,368.28,14277,France,30-09-10,29-10-10,29,Debit Card,0.4109,Gifts & Household,Desktop,0,1474,Item did not suit me,28-09-10,14-09-06,15,0.9238,1
C524235,84925D,LA PALMIERA WALL THERMOMETER,-372,9/28/10 11:02,0.25,93,14277,France,4/10/10,8/10/10,4,Debit Card,0.4154,Gifts & Household,Mobile,0,1474,Wrong size,28-09-10,14-09-06,16,0.8145,1
C524235,84924F,PSYCHEDELIC METAL SIGN CALENDAR,-480,9/28/10 11:02,0.25,120,14277,France,30-09-10,12/10/10,12,Debit Card,0.4198,Gifts & Household,Desktop,25,1474,No longer needed,28-09-10,14-09-06,17,0.7435,1
C524235,84927A,WAKE UP COCKEREL TILE HOOK,-72,9/28/10 11:02,0.08,5.76,14277,France,30-09-10,18-10-10,18,PayPal,0.4242,Gifts & Household,Laptop,0,1474,Ordered by mistake,28-09-10,14-09-06,18,0.3752,1
C524235,84927D,LA PALMIERA TILE HOOK,-432,9/28/10 11:02,0.08,34.56,14277,France,29-09-10,28-10-10,29,Bank Transfer,0.4286,Gifts & Household,Laptop,0,1474,Wrong size,28-09-10,14-09-06,19,0.8464,1
C524235,84927E,FLOWERS TILE HOOK,-192,9/28/10 11:02,0.08,15.36,14277,France,1/10/10,11/10/10,10,Bank Transfer,0.4328,Gifts & Household,Mobile,10,1474,Bought the wrong item,28-09-10,14-09-06,20,0.6462,1
C524235,85006,SET 4 NURSERY DES ROUND BOXES,-1440,9/28/10 11:02,0.31,446.4,14277,France,2/10/10,25-10-10,23,Credit Card,0.437,Storage & Organisation,Laptop,5,1474,No longer needed,28-09-10,14-09-06,21,0.7331,0
C524235,85109,PINK BOUDOIR T-LIGHT HOLDER,-1872,9/28/10 11:02,0.07,131.04,14277,France,3/10/10,30-10-10,27,PayPal,0.4412,Lighting,Desktop,5,1474,Colour was different from expected,28-09-10,14-09-06,22,0.8413,0
C524235,85110,BLACK SILVER FLOWER T-LIGHT HOLDER,-4752,9/28/10 11:02,0.07,332.64,14277,France,2/10/10,1/11/10,30,Credit Card,0.4453,Lighting,Desktop,10,1474,Ordered by mistake,28-09-10,14-09-06,23,0.8294,1
C524235,85160A,WHITE BIRD GARDEN DESIGN MUG,-4320,9/28/10 11:02,0.13,561.6,14277,France,5/10/10,20-10-10,15,Bank Transfer,0.4493,Kitchenware,Laptop,0,1474,Bought the wrong item,28-09-10,14-09-06,24,0.8984,1
C524235,10123C,HEARTS WRAPPING TAPE ,-144,9/28/10 11:02,0.06,8.64,14277,France,3/10/10,2/11/10,30,PayPal,0.4532,Gifts & Household,Desktop,20,1474,No longer needed,28-09-10,14-09-06,25,0.6392,1
C524235,10123G,ARMY CAMO WRAPPING TAPE,-1104,9/28/10 11:02,0.06,66.24,14277,France,3/10/10,1/11/10,29,PayPal,0.4571,Gifts & Household,Desktop,10,1474,No longer needed,28-09-10,14-09-06,26,0.7946,1
C524235,16043,POP ART PUSH DOWN RUBBER ,-960,9/28/10 11:02,0.06,57.6,14277,France,29-09-10,18-10-10,19,Credit Card,0.461,Gifts & Household,Mobile,5,1474,Colour was different from expected,28-09-10,14-09-06,27,0.7098,1
C524235,16046,TEATIME PEN CASE & PENS,-4608,9/28/10 11:02,0.08,368.64,14277,France,29-09-10,1/10/10,2,PayPal,0.4648,Gifts & Household,Desktop,0,1474,Wrong size,28-09-10,14-09-06,28,0.7737,0
C524235,16053,POPART COL BALLPOINT PEN ASST,-2000,9/28/10 11:02,0.03,60,14277,France,30-09-10,7/10/10,7,Credit Card,0.4685,Gifts & Household,Mobile,0,1474,Changed my mind,28-09-10,14-09-06,29,0.847,1
C524235,16162L,THE KING GIFT BAG,-3744,9/28/10 11:02,0.05,187.2,14277,France,30-09-10,11/10/10,11,Debit Card,0.4722,Accessories,Mobile,0,1474,Wrong size,28-09-10,14-09-06,30,0.7766,0
C524235,16202A,PASTEL PINK PHOTO ALBUM ,-300,9/28/10 11:02,0.17,51,14277,France,3/10/10,28-10-10,25,Credit Card,0.4759,Gifts & Household,Laptop,5,1474,Changed my mind,28-09-10,14-09-06,31,0.7949,1
C524235,16202B,PASTEL BLUE PHOTO ALBUM ,-444,9/28/10 11:02,0.17,75.48,14277,France,30-09-10,8/10/10,8,Debit Card,0.4795,Gifts & Household,Tablet,15,1474,Item did not suit me,28-09-10,14-09-06,32,0.8581,1
C524235,20661,BLUE POLKADOT PURSE ,-300,9/28/10 11:02,0.17,51,14277,France,5/10/10,30-10-10,25,Credit Card,0.483,Accessories,Mobile,0,1474,No longer needed,28-09-10,14-09-06,33,0.8621,1
C524235,20662,FIRST CLASS HOLIDAY PURSE ,-300,9/28/10 11:02,0.17,51,14277,France,1/10/10,30-10-10,29,Debit Card,0.4865,Accessories,Desktop,0,1474,Bought the wrong item,28-09-10,14-09-06,34,0.8101,0
C524235,20663,QUEEN OF THE SKIES HOLIDAY PURSE ,-500,9/28/10 11:02,0.17,85,14277,France,2/10/10,17-10-10,15,Debit Card,0.4899,Accessories,Laptop,0,1474,Ordered by mistake,28-09-10,14-09-06,35,0.8791,1
C524235,20666,ECONOMY HOLIDAY PURSE,-400,9/28/10 11:02,0.17,68,14277,France,30-09-10,9/10/10,9,Debit Card,0.4933,Accessories,Mobile,15,1474,Bought the wrong item,28-09-10,14-09-06,36,0.7268,1
C524235,20670,VIP HOLIDAY PURSE,-300,9/28/10 11:02,0.17,51,14277,France,29-09-10,14-10-10,15,Bank Transfer,0.4967,Accessories,Tablet,0,1474,No longer needed,28-09-10,14-09-06,37,0.728,1
C524235,21082,SET/20 FRUIT SALAD PAPER NAPKINS,-3072,9/28/10 11:02,0.17,522.24,14277,France,2/10/10,24-10-10,22,Debit Card,0.5,Gifts & Household,Desktop,15,1474,Bought the wrong item,28-09-10,14-09-06,38,0.9703,1
C524235,21088,SET/6 FRUIT SALAD PAPER CUPS,-7128,9/28/10 11:02,0.08,570.24,14277,France,29-09-10,27-10-10,28,Debit Card,0.5033,Kitchenware,Laptop,0,1474,Colour was different from expected,28-09-10,14-09-06,39,0.7933,1
C524235,21096,SET/6 FRUIT SALAD  PAPER PLATES,-7008,9/28/10 11:02,0.13,911.04,14277,France,5/10/10,14-10-10,9,Credit Card,0.5065,Kitchenware,Laptop,10,1474,Bought the wrong item,28-09-10,14-09-06,40,0.7427,1
C524235,21278,VINTAGE KITCHEN PRINT PUDDINGS,-1200,9/28/10 11:02,0.25,300,14277,France,4/10/10,3/11/10,30,Credit Card,0.5097,Kitchenware,Laptop,0,1474,Ordered by mistake,28-09-10,14-09-06,41,0.8484,1
C524235,21279,VINTAGE KITCHEN PRINT FRUITS,-1632,9/28/10 11:02,0.25,408,14277,France,29-09-10,30-09-10,1,Debit Card,0.5128,Kitchenware,Laptop,10,1474,Bought the wrong item,28-09-10,14-09-06,42,0.8179,0
C524235,85160B,BLACK BIRD GARDEN DESIGN MUG,-2976,9/28/10 11:02,0.13,386.88,14277,France,4/10/10,7/10/10,3,Credit Card,0.5159,Kitchenware,Laptop,20,1474,Colour was different from expected,28-09-10,14-09-06,43,0.9647,1
C524235,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,-3936,9/28/10 11:02,0.42,1653.12,14277,France,1/10/10,14-10-10,13,Credit Card,0.519,Storage & Organisation,Mobile,10,1474,Item did not suit me,28-09-10,14-09-06,44,0.7262,1
C523406,22098,BOUDOIR SQUARE TISSUE BOX,-4,9/21/10 20:32,1.25,5,14282,United Kingdom,26-09-10,11/10/10,15,PayPal,0,Storage & Organisation,Laptop,0,1013,Changed my mind,22-09-10,14-12-07,0,0.0429,0
C495762,ADJUST,Adjustment by john on 26/01/2010 16,-1,1/26/10 16:32,125.78,125.78,14285,United Kingdom,1/2/10,12/2/10,11,Credit Card,0,Gifts & Household,Laptop,25,1142,Ordered by mistake,26-01-10,11/12/06,0,0.0536,0
C491004,21358,TOAST ITS - HAPPY BIRTHDAY,-1,12/8/09 17:38,1.25,1.25,14286,United Kingdom,16-12-09,21-12-09,5,PayPal,0,Gifts & Household,Mobile,20,669,No longer needed,11/12/09,11/2/08,0,0.0394,0
C491004,21992,VINTAGE PAISLEY STATIONERY SET,-6,12/8/09 17:38,2.95,17.7,14286,United Kingdom,14-12-09,9/1/10,26,Credit Card,0.013,Gifts & Household,Desktop,10,669,No longer needed,11/12/09,11/2/08,1,0.3719,1
C491004,21576,LETS GO SHOPPING COTTON TOTE BAG,-1,12/8/09 17:38,2.25,2.25,14286,United Kingdom,17-12-09,13-01-10,27,Credit Card,0.0256,Accessories,Laptop,0,669,Ordered by mistake,11/12/09,11/2/08,2,0.2667,0
C491842,21981,PACK OF 12 WOODLAND TISSUES,-24,12/14/09 14:49,0.29,6.96,14286,United Kingdom,20-12-09,8/1/10,19,PayPal,0.038,Gifts & Household,Desktop,0,672,Colour was different from expected,14-12-09,11/2/08,3,0.3313,1
C491842,21980,PACK OF 12 RED SPOTTY TISSUES,-24,12/14/09 14:49,0.29,6.96,14286,United Kingdom,20-12-09,3/1/10,14,Credit Card,0.05,Gifts & Household,Desktop,0,672,Colour was different from expected,14-12-09,11/2/08,4,0.3509,0
C531127,22585,PACK OF 6 BIRDY GIFT TAGS,-12,11/5/10 13:26,1.25,15,14286,United Kingdom,7/11/10,25-11-10,18,Credit Card,0.0223,Gifts & Household,Mobile,0,999,Colour was different from expected,6/11/10,11/2/08,0,0.1588,0
C492657,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,12/17/09 17:52,2.55,2.55,14290,United Kingdom,26-12-09,7/1/10,12,Debit Card,0,Lighting,Laptop,10,466,Changed my mind,20-12-09,10/9/08,0,0.0544,0
C492657,79323P,PINK CHERRY LIGHTS,-1,12/17/09 17:52,5.45,5.45,14290,United Kingdom,23-12-09,12/1/10,20,Debit Card,0.037,Lighting,Desktop,5,466,Colour was different from expected,20-12-09,10/9/08,1,0.3258,0
C492657,79323W, WHITE CHERRY LIGHTS,-1,12/17/09 17:52,5.45,5.45,14290,United Kingdom,25-12-09,29-12-09,4,Bank Transfer,0.0714,Lighting,Mobile,20,466,Colour was different from expected,20-12-09,10/9/08,2,0.3647,1
C492657,79323LP,LIGHT PINK CHERRY LIGHTS,-2,12/17/09 17:52,5.45,10.9,14290,United Kingdom,23-12-09,18-01-10,26,Credit Card,0.1034,Lighting,Desktop,0,466,Changed my mind,20-12-09,10/9/08,3,0.5088,1
C493080,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,12/22/09 9:52,8.5,8.5,14290,United Kingdom,29-12-09,19-01-10,21,Credit Card,0.1333,Gifts & Household,Laptop,25,468,Changed my mind,23-12-09,10/9/08,4,0.6619,1
C494502,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,1/14/10 18:08,9.95,9.95,14290,United Kingdom,22-01-10,28-01-10,6,Debit Card,0.1613,Gifts & Household,Mobile,10,494,Wrong size,17-01-10,10/9/08,5,0.2288,0
C494992,22134,LADLE LOVE HEART RED ,-12,1/20/10 12:04,0.42,5.04,14290,United Kingdom,23-01-10,16-02-10,24,Debit Card,0.1875,Gifts & Household,Mobile,0,498,Changed my mind,21-01-10,10/9/08,6,0.4465,1
C494992,22139,RETRO SPOT TEA SET CERAMIC 11 PC,-1,1/20/10 12:04,4.95,4.95,14290,United Kingdom,27-01-10,1/2/10,5,Debit Card,0.2121,Gifts & Household,Laptop,15,498,Changed my mind,21-01-10,10/9/08,7,0.4006,1
C494992,22192,BLUE DINER WALL CLOCK,-2,1/20/10 12:04,8.5,17,14290,United Kingdom,24-01-10,2/2/10,9,Credit Card,0.2353,Gifts & Household,Laptop,5,498,Colour was different from expected,21-01-10,10/9/08,8,0.7128,0
C494992,22193,RED DINER WALL CLOCK,-2,1/20/10 12:04,8.5,17,14290,United Kingdom,23-01-10,3/2/10,11,PayPal,0.2571,Gifts & Household,Laptop,10,498,No longer needed,21-01-10,10/9/08,9,0.6436,1
C494992,21534,DAIRY MAID LARGE MILK JUG,-1,1/20/10 12:04,4.95,4.95,14290,United Kingdom,22-01-10,13-02-10,22,Debit Card,0.2778,Gifts & Household,Mobile,0,498,Changed my mind,21-01-10,10/9/08,10,0.4572,0
C494992,M,Manual,-10,1/20/10 12:04,1.25,12.5,14290,United Kingdom,24-01-10,31-01-10,7,Credit Card,0.2973,Gifts & Household,Desktop,5,498,Wrong size,21-01-10,10/9/08,11,0.5815,1
C494992,22138,BAKING SET 9 PIECE RETROSPOT,-3,1/20/10 12:04,4.95,14.85,14290,United Kingdom,26-01-10,8/2/10,13,Debit Card,0.3158,Gifts & Household,Desktop,0,498,Ordered by mistake,21-01-10,10/9/08,12,0.5195,1
C494992,22202,MILK PAN PINK RETROSPOT,-1,1/20/10 12:04,3.75,3.75,14290,United Kingdom,27-01-10,5/2/10,9,Credit Card,0.3333,Gifts & Household,Mobile,0,498,No longer needed,21-01-10,10/9/08,13,0.3426,1
C494992,22204,MILK PAN BLUE RETROSPOT,-4,1/20/10 12:04,3.75,15,14290,United Kingdom,27-01-10,19-02-10,23,Credit Card,0.35,Gifts & Household,Laptop,5,498,Changed my mind,21-01-10,10/9/08,14,0.6025,1
C494992,22135,LADLE LOVE HEART PINK,-12,1/20/10 12:04,0.42,5.04,14290,United Kingdom,24-01-10,16-02-10,23,Credit Card,0.3659,Gifts & Household,Desktop,5,498,Changed my mind,21-01-10,10/9/08,15,0.4547,0
C494992,21533,RETRO SPOT LARGE MILK JUG,-1,1/20/10 12:04,4.95,4.95,14290,United Kingdom,22-01-10,29-01-10,7,Credit Card,0.381,Gifts & Household,Mobile,5,498,Bought the wrong item,21-01-10,10/9/08,16,0.3929,0
C512768,79341,WILLOW BRANCH LIGHTS.,-8,6/17/10 16:35,5.45,43.6,14290,United Kingdom,25-06-10,14-07-10,19,PayPal,0.2931,Lighting,Laptop,10,648,Item did not suit me,20-06-10,10/9/08,0,0.3537,0
C512768,79323W,WHITE CHERRY LIGHTS,-20,6/17/10 16:35,5.45,109,14290,United Kingdom,23-06-10,8/7/10,15,PayPal,0.3051,Lighting,Laptop,0,648,Changed my mind,20-06-10,10/9/08,1,0.5308,0
C510234,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,5/28/10 9:42,9.95,9.95,14291,United Kingdom,4/6/10,3/7/10,29,PayPal,0,Toys & Gifts,Laptop,5,309,Item did not suit me,29-05-10,23-07-09,0,0.179,0
C510234,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-4,5/28/10 9:42,9.95,39.8,14291,United Kingdom,2/6/10,6/6/10,4,PayPal,0.0076,Toys & Gifts,Laptop,0,309,Item did not suit me,29-05-10,23-07-09,1,0.5488,1
C489543,35400,WOODEN BOX ADVENT CALENDAR ,-2,12/1/09 12:19,8.95,17.9,14292,United Kingdom,6/12/09,28-12-09,22,Credit Card,0,Storage & Organisation,Desktop,10,759,Colour was different from expected,2/12/09,4/11/07,0,0.1684,0
C506885,22423,REGENCY CAKESTAND 3 TIER,-4,5/5/10 8:42,12.75,51,14292,United Kingdom,8/5/10,5/6/10,28,Debit Card,0.0217,Gifts & Household,Mobile,0,912,Item did not suit me,5/5/10,4/11/07,0,0.4125,0
C509275,22138,BAKING SET 9 PIECE RETROSPOT,-2,5/21/10 11:30,4.95,9.9,14292,United Kingdom,27-05-10,6/6/10,10,PayPal,0.0426,Gifts & Household,Desktop,15,928,Item did not suit me,21-05-10,4/11/07,1,0.1473,0
C525552,22752,SET 7 BABUSHKA NESTING BOXES,-1,10/5/10 19:41,8.5,8.5,14292,United Kingdom,11/10/10,27-10-10,16,Debit Card,0.0353,Storage & Organisation,Laptop,0,1069,No longer needed,8/10/10,4/11/07,0,0.1288,0
C529170,22425,ENAMEL COLANDER CREAM,-3,10/26/10 18:11,4.95,14.85,14292,United Kingdom,31-10-10,1/11/10,1,Debit Card,0.0412,Gifts & Household,Laptop,0,1088,Bought the wrong item,28-10-10,4/11/07,0,0.0656,0
C530186,22752,SET 7 BABUSHKA NESTING BOXES,-24,11/2/10 10:57,7.65,183.6,14292,United Kingdom,8/11/10,12/11/10,4,Credit Card,0.051,Storage & Organisation,Desktop,15,1093,Ordered by mistake,2/11/10,4/11/07,1,0.3816,1
C493065,79000,MOROCCAN TEA GLASS,-144,12/21/09 16:49,0.65,93.6,14293,United Kingdom,30-12-09,21-01-10,22,Debit Card,0,Kitchenware,Mobile,0,943,Wrong size,24-12-09,26-05-07,0,0.158,0
C514833,21870,I CAN ONLY PLEASE ONE PERSON MUG,-2,7/6/10 14:03,1.25,2.5,14295,United Kingdom,13-07-10,3/8/10,21,Credit Card,0,Kitchenware,Laptop,5,1324,Bought the wrong item,6/7/10,20-11-06,0,0.0758,0
C515430,22423,REGENCY CAKESTAND 3 TIER,-3,7/12/10 14:18,10.95,32.85,14295,United Kingdom,16-07-10,22-07-10,6,Debit Card,0.0213,Gifts & Household,Mobile,5,1330,Ordered by mistake,12/7/10,20-11-06,1,0.2261,1
C528413,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,10/22/10 9:25,7.95,7.95,14296,United Kingdom,24-10-10,27-10-10,3,Debit Card,0,Gifts & Household,Laptop,20,656,Bought the wrong item,23-10-10,4/1/09,0,0.0376,0
C499917,17013C,ORIGAMI LAVENDER INCENSE IN TUBE,-96,3/3/10 12:16,0.42,40.32,14298,United Kingdom,12/3/10,4/4/10,23,Credit Card,0,Gifts & Household,Laptop,0,340,Changed my mind,7/3/10,1/4/09,0,0.2188,0
C515092,21843,RED RETROSPOT CAKE STAND,-6,7/8/10 11:31,10.95,65.7,14299,United Kingdom,13-07-10,12/8/10,30,Debit Card,0,Gifts & Household,Desktop,0,1260,Item did not suit me,10/7/10,27-01-07,0,0.2414,0
C515092,22423,REGENCY CAKESTAND 3 TIER,-8,7/8/10 11:31,10.95,87.6,14299,United Kingdom,13-07-10,10/8/10,28,Debit Card,0.0077,Gifts & Household,Mobile,10,1260,No longer needed,10/7/10,27-01-07,1,0.4104,0
C516605,22423,REGENCY CAKESTAND 3 TIER,-2,7/21/10 14:27,10.95,21.9,14299,United Kingdom,24-07-10,8/8/10,15,Debit Card,0.015,Gifts & Household,Mobile,0,1272,Colour was different from expected,22-07-10,27-01-07,0,0.1551,1
C525551,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,-2,10/5/10 19:40,0.85,1.7,14299,United Kingdom,11/10/10,6/11/10,26,Debit Card,0.017,Accessories,Desktop,0,1349,Wrong size,7/10/10,27-01-07,0,0.1381,0
C525551,22821,GIFT BAG PSYCHEDELIC APPLES,-4,10/5/10 19:40,0.65,2.6,14299,United Kingdom,10/10/10,4/11/10,25,Bank Transfer,0.0226,Accessories,Laptop,10,1349,No longer needed,7/10/10,27-01-07,1,0.1871,0
C526728,21843,RED RETROSPOT CAKE STAND,-10,10/12/10 17:32,9.95,99.5,14299,United Kingdom,19-10-10,31-10-10,12,Debit Card,0.0269,Gifts & Household,Mobile,0,1356,No longer needed,14-10-10,27-01-07,0,0.1713,1
C533117,21843,RED RETROSPOT CAKE STAND,-1,11/16/10 12:30,9.95,9.95,14299,United Kingdom,23-11-10,28-11-10,5,Credit Card,0.0321,Gifts & Household,Mobile,10,1392,Bought the wrong item,19-11-10,27-01-07,1,0.0565,0
C533117,22423,REGENCY CAKESTAND 3 TIER,-1,11/16/10 12:30,10.95,10.95,14299,United Kingdom,26-11-10,9/12/10,13,Credit Card,0.0372,Gifts & Household,Laptop,15,1392,Ordered by mistake,19-11-10,27-01-07,2,0.3931,0
C533117,21843,RED RETROSPOT CAKE STAND,-4,11/16/10 12:30,9.95,39.8,14299,United Kingdom,21-11-10,22-11-10,1,Debit Card,0.0423,Gifts & Household,Desktop,0,1392,Ordered by mistake,19-11-10,27-01-07,3,0.6953,1
C533117,M,Manual,-1,11/16/10 12:30,12.75,12.75,14299,United Kingdom,22-11-10,16-12-10,24,PayPal,0.0474,Gifts & Household,Laptop,5,1392,Wrong size,19-11-10,27-01-07,4,0.5309,1
C537812,21843,RED RETROSPOT CAKE STAND,-10,12/8/10 13:33,9.95,99.5,14299,United Kingdom,17-12-10,3/1/11,17,PayPal,0.0495,Gifts & Household,Laptop,5,1413,Bought the wrong item,10/12/10,27-01-07,0,0.2435,0
C537812,22423,REGENCY CAKESTAND 3 TIER,-10,12/8/10 13:33,10.95,109.5,14299,United Kingdom,14-12-10,26-12-10,12,Credit Card,0.0542,Gifts & Household,Desktop,15,1413,No longer needed,10/12/10,27-01-07,1,0.4352,0
C498428,21752,GLASS CAKE STAND MIRRORED BASE,-1,2/18/10 17:12,14.95,14.95,14301,United Kingdom,24-02-10,27-02-10,3,Credit Card,0,Kitchenware,Laptop,5,1187,Wrong size,19-02-10,20-11-06,0,0.0155,0
C529177,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,10/26/10 18:21,2.95,2.95,14301,United Kingdom,1/11/10,13-11-10,12,Debit Card,0.0244,Kitchenware,Mobile,0,1438,Item did not suit me,28-10-10,20-11-06,0,0.058,0
C529177,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,10/26/10 18:21,4.95,4.95,14301,United Kingdom,4/11/10,4/12/10,30,Debit Card,0.0476,Gifts & Household,Tablet,10,1438,Bought the wrong item,28-10-10,20-11-06,1,0.2791,0
C529177,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,10/26/10 18:21,1.25,5,14301,United Kingdom,1/11/10,9/11/10,8,Credit Card,0.0698,Storage & Organisation,Mobile,0,1438,Wrong size,28-10-10,20-11-06,2,0.2629,0
C509342,22138,BAKING SET 9 PIECE RETROSPOT,-3,5/21/10 12:34,4.95,14.85,14304,United Kingdom,28-05-10,1/6/10,4,Bank Transfer,0,Gifts & Household,Desktop,10,911,Colour was different from expected,22-05-10,23-11-07,0,0.0141,0
C492675,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,12/17/09 18:15,7.95,7.95,14307,United Kingdom,21-12-09,24-12-09,3,PayPal,0,Home Decor,Laptop,0,357,Bought the wrong item,19-12-09,27-12-08,0,0.0755,0
C511516,M,Manual,-1,6/8/10 16:22,297.57,297.57,14308,United Kingdom,10/6/10,14-06-10,4,Debit Card,0,Gifts & Household,Laptop,15,818,No longer needed,8/6/10,12/3/08,0,0.0287,0
C511521,M,Manual,-1,6/8/10 16:45,849.45,849.45,14308,United Kingdom,19-06-10,6/7/10,17,PayPal,0.5,Gifts & Household,Desktop,10,823,Wrong size,13-06-10,12/3/08,0,0.4521,1
C511524,M,Manual,-1,6/8/10 16:52,849.45,849.45,14308,United Kingdom,24-06-10,13-07-10,19,PayPal,0.5,Gifts & Household,Laptop,15,830,Item did not suit me,20-06-10,12/3/08,0,0.4262,1
C502634,M,Manual,-1,3/25/10 16:20,302.31,302.31,14313,United Kingdom,27-03-10,25-04-10,29,Debit Card,0,Gifts & Household,Mobile,5,34,Bought the wrong item,25-03-10,19-02-10,0,0.4792,0
C528421,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",-2,10/22/10 9:45,3.95,7.9,14314,United Kingdom,26-10-10,29-10-10,3,Debit Card,0,Gifts & Household,Mobile,5,558,Changed my mind,22-10-10,12/4/09,0,0.0483,0
C513467,22139,RETRO SPOT TEA SET CERAMIC 11 PC,-1,6/24/10 16:21,4.95,4.95,14315,United Kingdom,1/7/10,22-07-10,21,Credit Card,0,Gifts & Household,Mobile,10,254,Changed my mind,24-06-10,13-10-09,0,0.1053,0
C511835,85060,WOOD FAN WITH FLOWER DESIGN,-12,6/10/10 17:10,1.25,15,14316,United Kingdom,13-06-10,24-06-10,11,Credit Card,0,Gifts & Household,Mobile,15,267,Wrong size,12/6/10,18-09-09,0,0.1415,0
C491467,35400,WOODEN BOX ADVENT CALENDAR ,-2,12/11/09 11:59,8.95,17.9,14319,United Kingdom,15-12-09,3/1/10,19,Debit Card,0,Storage & Organisation,Mobile,0,401,Colour was different from expected,14-12-09,8/11/08,0,0.1566,0
C506750,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,5/4/10 11:33,7.95,7.95,14320,United Kingdom,8/5/10,25-05-10,17,Credit Card,0,Gifts & Household,Desktop,0,707,Wrong size,6/5/10,28-05-08,0,0.0673,0
C525904,20781,GOLD EAR MUFF HEADPHONES,-2,10/7/10 15:46,5.49,10.98,14321,United Kingdom,16-10-10,1/11/10,16,Debit Card,0,Gifts & Household,Tablet,5,652,Changed my mind,9/10/10,26-12-08,0,0.0669,0
C525904,20702,PINK PADDED MOBILE,-2,10/7/10 15:46,4.25,8.5,14321,United Kingdom,14-10-10,29-10-10,15,Bank Transfer,0.0175,Gifts & Household,Tablet,0,652,Ordered by mistake,9/10/10,26-12-08,1,0.2049,0
C499448,21777,RECIPE BOX WITH METAL HEART,-1,2/26/10 17:29,7.95,7.95,14322,United Kingdom,27-02-10,25-03-10,26,Credit Card,0,Storage & Organisation,Laptop,5,179,Changed my mind,26-02-10,31-08-09,0,0.1608,0
